ID,pressure,x-velocity,y-velocity,rho,mu
1,2.304151773452759,0.16317377984523773,0.004147065803408623,15.534939765930176,-0.0019359621219336987
2,2.2511916160583496,0.16367991268634796,0.004085071384906769,15.534939765930176,-0.0019359621219336987
3,2.1777167320251465,0.164108544588089,0.00396351981908083,15.534939765930176,-0.0019359621219336987
4,2.1247308254241943,0.1644195020198822,0.003780744271352887,15.534939765930176,-0.0019359621219336987
5,2.117058038711548,0.1646026372909546,0.003537617390975356,15.534939765930176,-0.0019359621219336987
6,2.1421329975128174,0.16469281911849976,0.003237280063331127,15.534939765930176,-0.0019359621219336987
7,2.1544880867004395,0.16476213932037354,0.0028843337204307318,15.534939765930176,-0.0019359621219336987
8,2.116612195968628,0.16488757729530334,0.0024839628022164106,15.534939765930176,-0.0019359621219336987
9,2.042069673538208,0.16510364413261414,0.0020416572224348783,15.534939765930176,-0.0019359621219336987
10,1.98056960105896,0.1653732806444168,0.0015631342539563775,15.534939765930176,-0.0019359621219336987
11,1.9551643133163452,0.1656196564435959,0.0010543334065005183,15.534939765930176,-0.0019359621219336987
12,1.9430147409439087,0.1658010333776474,0.0005223253974691033,15.534939765930176,-0.0019359621219336987
13,1.9146944284439087,0.1659334897994995,-2.255298022646457e-05,15.534939765930176,-0.0019359621219336987
14,1.8638498783111572,0.16603052616119385,-0.0005653261323459446,15.534939765930176,-0.0019359621219336987
15,1.8075129985809326,0.1660500466823578,-0.0010879364563152194,15.534939765930176,-0.0019359621219336987
16,1.7785382270812988,0.16594161093235016,-0.001572580891661346,15.534939765930176,-0.0019359621219336987
17,1.802816390991211,0.16575773060321808,-0.0020044930279254913,15.534939765930176,-0.0019359621219336987
18,1.8390889167785645,0.1656101644039154,-0.0023738888558000326,15.534939765930176,-0.0019359621219336987
19,1.8131624460220337,0.1655201017856598,-0.0026771591510623693,15.534939765930176,-0.0019359621219336987
20,1.740412950515747,0.1654481738805771,-0.002915757242590189,15.534939765930176,-0.0019359621219336987
21,1.6751456260681152,0.1653718799352646,-0.0030934945680201054,15.534939765930176,-0.0019359621219336987
22,1.6302446126937866,0.16529177129268646,-0.0032146903686225414,15.534939765930176,-0.0019359621219336987
23,1.5878041982650757,0.16521751880645752,-0.0032833453733474016,15.534939765930176,-0.0019359621219336987
24,1.5315196514129639,0.16515715420246124,-0.0033032502979040146,15.534939765930176,-0.0019359621219336987
25,1.4588552713394165,0.16511347889900208,-0.003278302727267146,15.534939765930176,-0.0019359621219336987
26,1.3771700859069824,0.16508473455905914,-0.0032127469312399626,15.534939765930176,-0.0019359621219336987
27,1.295911431312561,0.1650668978691101,-0.0031112520955502987,15.534939765930176,-0.0019359621219336987
28,1.2210736274719238,0.1650552749633789,-0.002978833857923746,15.534939765930176,-0.0019359621219336987
29,1.1533348560333252,0.16504530608654022,-0.002820512978360057,15.534939765930176,-0.0019359621219336987
30,1.0891627073287964,0.16503368318080902,-0.002641198458150029,15.534939765930176,-0.0019359621219336987
31,1.0236294269561768,0.16501837968826294,-0.002445374382659793,15.534939765930176,-0.0019359621219336987
32,0.9533219337463379,0.16499941051006317,-0.0022371176164597273,15.534939765930176,-0.0019359621219336987
33,0.8779906034469604,0.16497866809368134,-0.0020199413411319256,15.534939765930176,-0.0019359621219336987
34,0.8003554940223694,0.16495943069458008,-0.0017969624605029821,15.534939765930176,-0.0019359621219336987
35,0.724460244178772,0.1649453192949295,-0.0015707702841609716,15.534939765930176,-0.0019359621219336987
36,0.6534098386764526,0.1649390459060669,-0.0013436590088531375,15.534939765930176,-0.0019359621219336987
37,0.5877664089202881,0.16494207084178925,-0.0011175615945830941,15.534939765930176,-0.0019359621219336987
38,0.525409460067749,0.16495394706726074,-0.0008941528503783047,15.534939765930176,-0.0019359621219336987
39,0.46306440234184265,0.16497349739074707,-0.0006749407039023936,15.534939765930176,-0.0019359621219336987
40,0.3985315263271332,0.16499954462051392,-0.0004611938784364611,15.534939765930176,-0.0019359621219336987
41,0.3319763243198395,0.16503167152404785,-0.00025404884945601225,15.534939765930176,-0.0019359621219336987
42,0.2656707167625427,0.16507002711296082,-5.4466883739223704e-05,15.534939765930176,-0.0019359621219336987
43,0.2026851922273636,0.16511499881744385,0.00013671410852111876,15.534939765930176,-0.0019359621219336987
44,0.14555136859416962,0.16516649723052979,0.00031882335315458477,15.534939765930176,-0.0019359621219336987
45,0.09555651247501373,0.1652240753173828,0.0004913172451779246,15.534939765930176,-0.0019359621219336987
46,0.05271933600306511,0.1652863770723343,0.0006538190646097064,15.534939765930176,-0.0019359621219336987
47,0.016214819625020027,0.1653520166873932,0.0008060883264988661,15.534939765930176,-0.0019359621219336987
48,-0.015063592232763767,0.165419340133667,0.0009480362059548497,15.534939765930176,-0.0019359621219336987
49,-0.042073894292116165,0.16548703610897064,0.0010796859860420227,15.534939765930176,-0.0019359621219336987
50,-0.06539671868085861,0.165554016828537,0.001201205886900425,15.534939765930176,-0.0019359621219336987
51,-0.08521313220262527,0.16561970114707947,0.0013128501595929265,15.534939765930176,-0.0019359621219336987
52,-0.10141855478286743,0.1656838208436966,0.0014149799244478345,15.534939765930176,-0.0019359621219336987
53,-0.11380256712436676,0.16574637591838837,0.0015080164885148406,15.534939765930176,-0.0019359621219336987
54,-0.1222136840224266,0.16580761969089508,0.0015924472827464342,15.534939765930176,-0.0019359621219336987
55,-0.12666571140289307,0.16586799919605255,0.0016687832539901137,15.534939765930176,-0.0019359621219336987
56,-0.1274110972881317,0.16592785716056824,0.001737585524097085,15.534939765930176,-0.0019359621219336987
57,-0.12492076307535172,0.1659877747297287,0.0017993993824347854,15.534939765930176,-0.0019359621219336987
58,-0.1198684424161911,0.16604824364185333,0.0018547914223745465,15.534939765930176,-0.0019359621219336987
59,-0.11303652822971344,0.16610974073410034,0.0019043177599087358,15.534939765930176,-0.0019359621219336987
60,-0.10523025691509247,0.16617275774478912,0.0019485254306346178,15.534939765930176,-0.0019359621219336987
61,-0.09721986949443817,0.16623783111572266,0.0019879210740327835,15.534939765930176,-0.0019359621219336987
